 vin_diff               vin_cm                 v(INP)                 v(INN)                 vout                   idd                   
-2.858000000000693e-03  1.650000000000000e+00  1.648571000000000e+00  1.651429000000000e+00  2.361924399623465e-07  1.996608792646908e-05 
-2.857000000000554e-03  1.650000000000000e+00  1.648571500000000e+00  1.651428500000000e+00  2.361953838531445e-07  1.996608646244704e-05 
-2.856000000000858e-03  1.650000000000000e+00  1.648572000000000e+00  1.651428000000001e+00  2.361983257463659e-07  1.996608481262605e-05 
-2.855000000000718e-03  1.650000000000000e+00  1.648572500000000e+00  1.651427500000000e+00  2.362012715367646e-07  1.996608360443350e-05 
-2.854000000000578e-03  1.650000000000000e+00  1.648573000000000e+00  1.651427000000000e+00  2.362042225286107e-07  1.996608148670829e-05 
-2.853000000000883e-03  1.650000000000000e+00  1.648573500000000e+00  1.651426500000001e+00  2.362071835524445e-07  1.996608041261378e-05 
-2.852000000000743e-03  1.650000000000000e+00  1.648574000000000e+00  1.651426000000001e+00  2.362101454018845e-07  1.996607882754120e-05 
-2.851000000000603e-03  1.650000000000000e+00  1.648574500000000e+00  1.651425500000000e+00  2.362131078658708e-07  1.996607686711843e-05 
-2.850000000000907e-03  1.650000000000000e+00  1.648575000000000e+00  1.651425000000001e+00  2.362160783849465e-07  1.996607528210907e-05 
-2.849000000000768e-03  1.650000000000000e+00  1.648575500000000e+00  1.651424500000001e+00  2.362190542900577e-07  1.996607412335872e-05 
-2.848000000000628e-03  1.650000000000000e+00  1.648576000000000e+00  1.651424000000000e+00  2.362220357221018e-07  1.996607253100579e-05 
-2.847000000000488e-03  1.650000000000000e+00  1.648576500000000e+00  1.651423500000000e+00  2.362250155750805e-07  1.996607112303814e-05 
-2.846000000000792e-03  1.650000000000000e+00  1.648577000000000e+00  1.651423000000001e+00  2.362280051593329e-07  1.996606941703654e-05 
-2.845000000000653e-03  1.650000000000000e+00  1.648577500000000e+00  1.651422500000000e+00  2.362309936196424e-07  1.996606735736061e-05 
-2.844000000000513e-03  1.650000000000000e+00  1.648578000000000e+00  1.651422000000000e+00  2.362339889880996e-07  1.996606599104306e-05 
-2.843000000000817e-03  1.650000000000000e+00  1.648578500000000e+00  1.651421500000001e+00  2.362369950029371e-07  1.996606431405388e-05 
-2.842000000000677e-03  1.650000000000000e+00  1.648579000000000e+00  1.651421000000000e+00  2.362399966928653e-07  1.996606306857355e-05 
-2.841000000000538e-03  1.650000000000000e+00  1.648579500000000e+00  1.651420500000000e+00  2.362430043650675e-07  1.996606122110124e-05 
-2.840000000000842e-03  1.650000000000000e+00  1.648580000000000e+00  1.651420000000001e+00  2.362460220238056e-07  1.996605979920841e-05 
-2.839000000000702e-03  1.650000000000000e+00  1.648580500000000e+00  1.651419500000000e+00  2.362490405052850e-07  1.996605822787357e-05 
-2.838000000000562e-03  1.650000000000000e+00  1.648581000000000e+00  1.651419000000000e+00  2.362520588629486e-07  1.996605601744122e-05 
-2.837000000000867e-03  1.650000000000000e+00  1.648581500000000e+00  1.651418500000001e+00  2.362550898434287e-07  1.996605485203248e-05 
-2.836000000000727e-03  1.650000000000000e+00  1.648582000000000e+00  1.651418000000000e+00  2.362581218868337e-07  1.996605353577134e-05 
-2.835000000000587e-03  1.650000000000000e+00  1.648582500000000e+00  1.651417500000000e+00  2.362611597951187e-07  1.996605194330877e-05 
-2.834000000000891e-03  1.650000000000000e+00  1.648583000000000e+00  1.651417000000001e+00  2.362641986104626e-07  1.996605021529381e-05 
-2.833000000000752e-03  1.650000000000000e+00  1.648583500000000e+00  1.651416500000001e+00  2.362672433704695e-07  1.996604861554609e-05 
-2.832000000000612e-03  1.650000000000000e+00  1.648584000000000e+00  1.651416000000000e+00  2.362702958492388e-07  1.996604724380706e-05 
-2.831000000000916e-03  1.650000000000000e+00  1.648584500000000e+00  1.651415500000001e+00  2.362733499600332e-07  1.996604585545228e-05 
-2.830000000000776e-03  1.650000000000000e+00  1.648585000000000e+00  1.651415000000001e+00  2.362764077078849e-07  1.996604400054199e-05 
-2.829000000000637e-03  1.650000000000000e+00  1.648585500000000e+00  1.651414500000000e+00  2.362794733956193e-07  1.996604226657676e-05 
-2.828000000000497e-03  1.650000000000000e+00  1.648586000000000e+00  1.651414000000000e+00  2.362825425742566e-07  1.996604121129990e-05 
-2.827000000000801e-03  1.650000000000000e+00  1.648586500000000e+00  1.651413500000001e+00  2.362856128204066e-07  1.996603895843638e-05 
-2.826000000000661e-03  1.650000000000000e+00  1.648587000000000e+00  1.651413000000000e+00  2.362886908504136e-07  1.996603767125339e-05 
-2.825000000000522e-03  1.650000000000000e+00  1.648587500000000e+00  1.651412500000000e+00  2.362917722385932e-07  1.996603632648947e-05 
-2.824000000000826e-03  1.650000000000000e+00  1.648588000000000e+00  1.651412000000001e+00  2.362948595094091e-07  1.996603426527932e-05 
-2.823000000000686e-03  1.650000000000000e+00  1.648588500000000e+00  1.651411500000000e+00  2.362979495836772e-07  1.996603268653149e-05 
-2.822000000000546e-03  1.650000000000000e+00  1.648589000000000e+00  1.651411000000000e+00  2.363010475864921e-07  1.996603116396392e-05 
-2.821000000000851e-03  1.650000000000000e+00  1.648589500000000e+00  1.651410500000001e+00  2.363041483396497e-07  1.996602935848011e-05 
-2.820000000000711e-03  1.650000000000000e+00  1.648590000000000e+00  1.651410000000000e+00  2.363072540686130e-07  1.996602797799181e-05 
-2.819000000000571e-03  1.650000000000000e+00  1.648590500000000e+00  1.651409500000000e+00  2.363103687459785e-07  1.996602689032574e-05 
-2.818000000000875e-03  1.650000000000000e+00  1.648591000000000e+00  1.651409000000001e+00  2.363134807240544e-07  1.996602484946501e-05 
-2.817000000000736e-03  1.650000000000000e+00  1.648591500000000e+00  1.651408500000001e+00  2.363166003026851e-07  1.996602343328789e-05 
-2.816000000000596e-03  1.650000000000000e+00  1.648592000000000e+00  1.651408000000000e+00  2.363197246844837e-07  1.996602143608116e-05 
-2.815000000000900e-03  1.650000000000000e+00  1.648592500000000e+00  1.651407500000001e+00  2.363228541251106e-07  1.996601992796717e-05 
-2.814000000000760e-03  1.650000000000000e+00  1.648593000000000e+00  1.651407000000001e+00  2.363259896349862e-07  1.996601861879085e-05 
-2.813000000000621e-03  1.650000000000000e+00  1.648593500000000e+00  1.651406500000000e+00  2.363291223671661e-07  1.996601674115673e-05 
-2.812000000000481e-03  1.650000000000000e+00  1.648594000000000e+00  1.651406000000000e+00  2.363322695574097e-07  1.996601508504505e-05 
-2.811000000000785e-03  1.650000000000000e+00  1.648594500000000e+00  1.651405500000001e+00  2.363354211102786e-07  1.996601342083895e-05 
-2.810000000000645e-03  1.650000000000000e+00  1.648595000000000e+00  1.651405000000000e+00  2.363385687513463e-07  1.996601191857426e-05 
-2.809000000000506e-03  1.650000000000000e+00  1.648595500000000e+00  1.651404500000000e+00  2.363417327112659e-07  1.996601044683448e-05 
-2.808000000000810e-03  1.650000000000000e+00  1.648596000000000e+00  1.651404000000001e+00  2.363448936803257e-07  1.996600888171015e-05 
-2.807000000000670e-03  1.650000000000000e+00  1.648596500000000e+00  1.651403500000000e+00  2.363480575865421e-07  1.996600715937264e-05 
-2.806000000000530e-03  1.650000000000000e+00  1.648597000000000e+00  1.651403000000000e+00  2.363512333878359e-07  1.996600568755553e-05 
-2.805000000000835e-03  1.650000000000000e+00  1.648597500000000e+00  1.651402500000001e+00  2.363544087700389e-07  1.996600403784337e-05 
-2.804000000000695e-03  1.650000000000000e+00  1.648598000000000e+00  1.651402000000000e+00  2.363575887921642e-07  1.996600254215602e-05 
-2.803000000000555e-03  1.650000000000000e+00  1.648598500000000e+00  1.651401500000000e+00  2.363607774638997e-07  1.996600072262991e-05 
-2.802000000000859e-03  1.650000000000000e+00  1.648599000000000e+00  1.651401000000001e+00  2.363639656175371e-07  1.996599884417980e-05 
-2.801000000000720e-03  1.650000000000000e+00  1.648599500000000e+00  1.651400500000000e+00  2.363671671956828e-07  1.996599747873437e-05 
-2.800000000000580e-03  1.650000000000000e+00  1.648600000000000e+00  1.651400000000000e+00  2.363703628625715e-07  1.996599565046824e-05 
-2.799000000000884e-03  1.650000000000000e+00  1.648600500000000e+00  1.651399500000001e+00  2.363735750485687e-07  1.996599446013493e-05 
-2.798000000000744e-03  1.650000000000000e+00  1.648601000000000e+00  1.651399000000001e+00  2.363767804001041e-07  1.996599304427979e-05 
-2.797000000000605e-03  1.650000000000000e+00  1.648601500000000e+00  1.651398500000000e+00  2.363799934049891e-07  1.996599119430632e-05 
-2.796000000000909e-03  1.650000000000000e+00  1.648602000000000e+00  1.651398000000001e+00  2.363832169638096e-07  1.996598941630850e-05 
-2.795000000000769e-03  1.650000000000000e+00  1.648602500000000e+00  1.651397500000001e+00  2.363864438569964e-07  1.996598785903289e-05 
-2.794000000000629e-03  1.650000000000000e+00  1.648603000000000e+00  1.651397000000000e+00  2.363896736538419e-07  1.996598627725752e-05 
-2.793000000000490e-03  1.650000000000000e+00  1.648603500000000e+00  1.651396500000000e+00  2.363929113630806e-07  1.996598454288538e-05 
-2.792000000000794e-03  1.650000000000000e+00  1.648604000000000e+00  1.651396000000001e+00  2.363961454334682e-07  1.996598253541088e-05 
-2.791000000000654e-03  1.650000000000000e+00  1.648604500000000e+00  1.651395500000000e+00  2.363993939602388e-07  1.996598096365320e-05 
-2.790000000000514e-03  1.650000000000000e+00  1.648605000000000e+00  1.651395000000000e+00  2.364026416056824e-07  1.996597923441551e-05 
-2.789000000000819e-03  1.650000000000000e+00  1.648605500000000e+00  1.651394500000001e+00  2.364059027612548e-07  1.996597769034945e-05 
-2.788000000000679e-03  1.650000000000000e+00  1.648606000000000e+00  1.651394000000000e+00  2.364091607001100e-07  1.996597609591446e-05 
-2.787000000000539e-03  1.650000000000000e+00  1.648606500000000e+00  1.651393500000000e+00  2.364124241785450e-07  1.996597439517586e-05 
-2.786000000000843e-03  1.650000000000000e+00  1.648607000000000e+00  1.651393000000001e+00  2.364156956514152e-07  1.996597235399724e-05 
-2.785000000000704e-03  1.650000000000000e+00  1.648607500000000e+00  1.651392500000000e+00  2.364189782982954e-07  1.996597124342352e-05 
-2.784000000000564e-03  1.650000000000000e+00  1.648608000000000e+00  1.651392000000000e+00  2.364222482389349e-07  1.996596929993380e-05 
-2.783000000000868e-03  1.650000000000000e+00  1.648608500000000e+00  1.651391500000001e+00  2.364255384527341e-07  1.996596787752924e-05 
-2.782000000000728e-03  1.650000000000000e+00  1.648609000000000e+00  1.651391000000000e+00  2.364288320476779e-07  1.996596616271284e-05 
-2.781000000000589e-03  1.650000000000000e+00  1.648609500000000e+00  1.651390500000000e+00  2.364321223186145e-07  1.996596422652079e-05 
-2.780000000000893e-03  1.650000000000000e+00  1.648610000000000e+00  1.651390000000001e+00  2.364354250546855e-07  1.996596285290265e-05 
-2.779000000000753e-03  1.650000000000000e+00  1.648610500000000e+00  1.651389500000001e+00  2.364387317476061e-07  1.996596110967968e-05 
-2.778000000000613e-03  1.650000000000000e+00  1.648611000000000e+00  1.651389000000000e+00  2.364420424507174e-07  1.996595994084642e-05 
-2.777000000000918e-03  1.650000000000000e+00  1.648611500000000e+00  1.651388500000001e+00  2.364453605113861e-07  1.996595775085502e-05 
-2.776000000000778e-03  1.650000000000000e+00  1.648612000000000e+00  1.651388000000001e+00  2.364486830221418e-07  1.996595604264058e-05 
-2.775000000000638e-03  1.650000000000000e+00  1.648612500000000e+00  1.651387500000000e+00  2.364520100047616e-07  1.996595463319803e-05 
-2.774000000000498e-03  1.650000000000000e+00  1.648613000000000e+00  1.651387000000000e+00  2.364553381483448e-07  1.996595295999888e-05 
-2.773000000000803e-03  1.650000000000000e+00  1.648613500000000e+00  1.651386500000001e+00  2.364586768013887e-07  1.996595142960863e-05 
-2.772000000000663e-03  1.650000000000000e+00  1.648614000000000e+00  1.651386000000000e+00  2.364620190113719e-07  1.996594982774427e-05 
-2.771000000000523e-03  1.650000000000000e+00  1.648614500000000e+00  1.651385500000000e+00  2.364653648444417e-07  1.996594826092745e-05 
-2.770000000000827e-03  1.650000000000000e+00  1.648615000000000e+00  1.651385000000001e+00  2.364687149033449e-07  1.996594641056555e-05 
-2.769000000000688e-03  1.650000000000000e+00  1.648615500000000e+00  1.651384500000000e+00  2.364720744566644e-07  1.996594474527340e-05 
-2.768000000000548e-03  1.650000000000000e+00  1.648616000000000e+00  1.651384000000000e+00  2.364754360413138e-07  1.996594310699199e-05 
-2.767000000000852e-03  1.650000000000000e+00  1.648616500000000e+00  1.651383500000001e+00  2.364788068895951e-07  1.996594207355625e-05 
-2.766000000000712e-03  1.650000000000000e+00  1.648617000000000e+00  1.651383000000000e+00  2.364821730697056e-07  1.996593989523485e-05 
-2.765000000000573e-03  1.650000000000000e+00  1.648617500000000e+00  1.651382500000000e+00  2.364855551027486e-07  1.996593836546982e-05 
-2.764000000000877e-03  1.650000000000000e+00  1.648618000000000e+00  1.651382000000001e+00  2.364889383459231e-07  1.996593660749499e-05 
-2.763000000000737e-03  1.650000000000000e+00  1.648618500000000e+00  1.651381500000001e+00  2.364923280702758e-07  1.996593477092913e-05 
-2.762000000000597e-03  1.650000000000000e+00  1.648619000000000e+00  1.651381000000000e+00  2.364957202440924e-07  1.996593314054726e-05 
-2.761000000000902e-03  1.650000000000000e+00  1.648619500000000e+00  1.651380500000001e+00  2.364991238838933e-07  1.996593175143229e-05 
-2.760000000000762e-03  1.650000000000000e+00  1.648620000000000e+00  1.651380000000001e+00  2.365025303710812e-07  1.996593005754587e-05 
-2.759000000000622e-03  1.650000000000000e+00  1.648620500000000e+00  1.651379500000000e+00  2.365059412469648e-07  1.996592785938290e-05 
-2.758000000000482e-03  1.650000000000000e+00  1.648621000000000e+00  1.651379000000000e+00  2.365093532626992e-07  1.996592647680665e-05 
-2.757000000000787e-03  1.650000000000000e+00  1.648621500000000e+00  1.651378500000001e+00  2.365127786999861e-07  1.996592502421435e-05 
-2.756000000000647e-03  1.650000000000000e+00  1.648622000000000e+00  1.651378000000000e+00  2.365162041494151e-07  1.996592267656826e-05 
-2.755000000000507e-03  1.650000000000000e+00  1.648622500000000e+00  1.651377500000000e+00  2.365196404626918e-07  1.996592159342674e-05 
-2.754000000000811e-03  1.650000000000000e+00  1.648623000000000e+00  1.651377000000001e+00  2.365230730339893e-07  1.996591952135602e-05 
-2.753000000000672e-03  1.650000000000000e+00  1.648623500000000e+00  1.651376500000000e+00  2.365265165810167e-07  1.996591768538691e-05 
-2.752000000000532e-03  1.650000000000000e+00  1.648624000000000e+00  1.651376000000000e+00  2.365299605169673e-07  1.996591613149653e-05 
-2.751000000000836e-03  1.650000000000000e+00  1.648624500000000e+00  1.651375500000001e+00  2.365334173709367e-07  1.996591450830549e-05 
-2.750000000000696e-03  1.650000000000000e+00  1.648625000000000e+00  1.651375000000000e+00  2.365368780102998e-07  1.996591350301127e-05 
-2.749000000000557e-03  1.650000000000000e+00  1.648625500000000e+00  1.651374500000000e+00  2.365403445952483e-07  1.996591103437554e-05 
-2.748000000000861e-03  1.650000000000000e+00  1.648626000000000e+00  1.651374000000001e+00  2.365438098401172e-07  1.996590954457128e-05 
-2.747000000000721e-03  1.650000000000000e+00  1.648626500000000e+00  1.651373500000000e+00  2.365472907624502e-07  1.996590831197065e-05 
-2.746000000000581e-03  1.650000000000000e+00  1.648627000000000e+00  1.651373000000000e+00  2.365507684137583e-07  1.996590653786327e-05 
-2.745000000000886e-03  1.650000000000000e+00  1.648627500000000e+00  1.651372500000001e+00  2.365542560562191e-07  1.996590477977620e-05 
-2.744000000000746e-03  1.650000000000000e+00  1.648628000000000e+00  1.651372000000001e+00  2.365577466558058e-07  1.996590307116186e-05 
-2.743000000000606e-03  1.650000000000000e+00  1.648628500000000e+00  1.651371500000000e+00  2.365612432144564e-07  1.996590113452981e-05 
-2.742000000000910e-03  1.650000000000000e+00  1.648629000000000e+00  1.651371000000001e+00  2.365647469339207e-07  1.996589975175408e-05 
-2.741000000000771e-03  1.650000000000000e+00  1.648629500000000e+00  1.651370500000001e+00  2.365682535732128e-07  1.996589789965606e-05 
-2.740000000000631e-03  1.650000000000000e+00  1.648630000000000e+00  1.651370000000000e+00  2.365717690718279e-07  1.996589629017748e-05 
