Corner,Process,Environment,AVDD_V,Temperature_C,Electrode,Parameter,Unit,Value
SSVLTL,SS,VLTL,3,-40,BAL,"INA PSRR+ @ 150 Hz",dB,190.427
SSVLTL,SS,VLTL,3,-40,BAL,"INA PSRR- @ 60 Hz",dB,214.353
SSVLTL,SS,VLTL,3,-40,BAL,"INA PSRR- @ 150 Hz",dB,214.353
SSVLTL,SS,VLTL,3,-40,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.641
SSVLTL,SS,VLTL,3,-40,BAL,"THD @ 60 Hz, 5 mVpp",%,5.173e-05
SSVLTL,SS,VLTL,3,-40,BAL,"RLD gain",V/V,4.999
SSVLTL,SS,VLTL,3,-40,BAL,"RLD -3 dB bandwidth",Hz,163.955
SSVLTL,SS,VLTL,3,-40,BAL,"RLD phase margin",deg,65.775
SSVLTL,SS,VLTL,3,-40,BAL,"Input CM suppression @ 60 Hz",dB,37.121
SSVLTL,SS,VLTL,3,-40,BAL,"Input CM suppression @ 150 Hz",dB,27.309
SSVLTH,SS,VLTH,3,125,BAL,"AVDD",V,3.000
SSVLTH,SS,VLTH,3,125,BAL,"Temperature",C,125.000
SSVLTH,SS,VLTH,3,125,BAL,"S1 target gain",V/V,60.000
SSVLTH,SS,VLTH,3,125,BAL,"S2 target gain",V/V,4.000
SSVLTH,SS,VLTH,3,125,BAL,"INA target gain",V/V,240.000
SSVLTH,SS,VLTH,3,125,BAL,"Total current",mA,4.120
SSVLTH,SS,VLTH,3,125,BAL,"Total power",mW,12.361
SSVLTH,SS,VLTH,3,125,BAL,"Output CM error",mV,13.223
SSVLTH,SS,VLTH,3,125,BAL,"Input-referred offset",uV,-0.001
SSVLTH,SS,VLTH,3,125,BAL,"S1 gain",V/V,59.989
SSVLTH,SS,VLTH,3,125,BAL,"S1 gain dB",dB,35.561
SSVLTH,SS,VLTH,3,125,BAL,"S1 gain error",%,-0.019
SSVLTH,SS,VLTH,3,125,BAL,"S1 -3 dB bandwidth",kHz,208.980
SSVLTH,SS,VLTH,3,125,BAL,"S2 gain",V/V,4.001
SSVLTH,SS,VLTH,3,125,BAL,"S2 gain dB",dB,12.042
SSVLTH,SS,VLTH,3,125,BAL,"S2 gain error",%,0.015
SSVLTH,SS,VLTH,3,125,BAL,"S2 -3 dB bandwidth",MHz,2.167
SSVLTH,SS,VLTH,3,125,BAL,"INA gain",V/V,239.990
SSVLTH,SS,VLTH,3,125,BAL,"INA gain dB",dB,47.604
SSVLTH,SS,VLTH,3,125,BAL,"INA gain error",%,-0.004
SSVLTH,SS,VLTH,3,125,BAL,"Gain flatness 0.05-150 Hz",dB,2.247e-06
SSVLTH,SS,VLTH,3,125,BAL,"INA -3 dB bandwidth",kHz,207.061
SSVLTH,SS,VLTH,3,125,BAL,"Input range low",mV,-10.650
SSVLTH,SS,VLTH,3,125,BAL,"Input range high",mV,10.650
SSVLTH,SS,VLTH,3,125,BAL,"Output range low",V,-2.554
SSVLTH,SS,VLTH,3,125,BAL,"Output range high",V,2.554
SSVLTH,SS,VLTH,3,125,BAL,"INA CMRR @ 60 Hz",dB,220.540
SSVLTH,SS,VLTH,3,125,BAL,"INA CMRR @ 150 Hz",dB,220.486
SSVLTH,SS,VLTH,3,125,BAL,"INA PSRR+ @ 60 Hz",dB,191.029
SSVLTH,SS,VLTH,3,125,BAL,"INA PSRR+ @ 150 Hz",dB,191.029
SSVLTH,SS,VLTH,3,125,BAL,"INA PSRR- @ 60 Hz",dB,207.315
SSVLTH,SS,VLTH,3,125,BAL,"INA PSRR- @ 150 Hz",dB,207.330
SSVLTH,SS,VLTH,3,125,BAL,"Input-referred noise 0.05-150 Hz",uVrms,3.108
SSVLTH,SS,VLTH,3,125,BAL,"THD @ 60 Hz, 5 mVpp",%,6.657e-05
SSVLTH,SS,VLTH,3,125,BAL,"RLD gain",V/V,4.999
SSVLTH,SS,VLTH,3,125,BAL,"RLD -3 dB bandwidth",Hz,205.923
SSVLTH,SS,VLTH,3,125,BAL,"RLD phase margin",deg,62.118
SSVLTH,SS,VLTH,3,125,BAL,"Input CM suppression @ 60 Hz",dB,37.316
SSVLTH,SS,VLTH,3,125,BAL,"Input CM suppression @ 150 Hz",dB,28.133
SSVHTL,SS,VHTL,3.6,-40,BAL,"AVDD",V,3.600
SSVHTL,SS,VHTL,3.6,-40,BAL,"Temperature",C,-40.000
SSVHTL,SS,VHTL,3.6,-40,BAL,"S1 target gain",V/V,60.000
SSVHTL,SS,VHTL,3.6,-40,BAL,"S2 target gain",V/V,4.000
SSVHTL,SS,VHTL,3.6,-40,BAL,"INA target gain",V/V,240.000
SSVHTL,SS,VHTL,3.6,-40,BAL,"Total current",mA,3.008
SSVHTL,SS,VHTL,3.6,-40,BAL,"Total power",mW,10.829
SSVHTL,SS,VHTL,3.6,-40,BAL,"Output CM error",mV,-4.010
SSVHTL,SS,VHTL,3.6,-40,BAL,"Input-referred offset",uV,-0.000
SSVHTL,SS,VHTL,3.6,-40,BAL,"S1 gain",V/V,59.973
SSVHTL,SS,VHTL,3.6,-40,BAL,"S1 gain dB",dB,35.559
SSVHTL,SS,VHTL,3.6,-40,BAL,"S1 gain error",%,-0.045
SSVHTL,SS,VHTL,3.6,-40,BAL,"S1 -3 dB bandwidth",kHz,261.998
SSVHTL,SS,VHTL,3.6,-40,BAL,"S2 gain",V/V,3.999
SSVHTL,SS,VHTL,3.6,-40,BAL,"S2 gain dB",dB,12.040
SSVHTL,SS,VHTL,3.6,-40,BAL,"S2 gain error",%,-0.015
SSVHTL,SS,VHTL,3.6,-40,BAL,"S2 -3 dB bandwidth",MHz,2.671
SSVHTL,SS,VHTL,3.6,-40,BAL,"INA gain",V/V,239.858
SSVHTL,SS,VHTL,3.6,-40,BAL,"INA gain dB",dB,47.599
SSVHTL,SS,VHTL,3.6,-40,BAL,"INA gain error",%,-0.059
SSVHTL,SS,VHTL,3.6,-40,BAL,"Gain flatness 0.05-150 Hz",dB,1.434e-06
SSVHTL,SS,VHTL,3.6,-40,BAL,"INA -3 dB bandwidth",kHz,259.474
SSVHTL,SS,VHTL,3.6,-40,BAL,"Input range low",mV,-13.850
SSVHTL,SS,VHTL,3.6,-40,BAL,"Input range high",mV,13.850
SSVHTL,SS,VHTL,3.6,-40,BAL,"Output range low",V,-3.321
SSVHTL,SS,VHTL,3.6,-40,BAL,"Output range high",V,3.321
SSVHTL,SS,VHTL,3.6,-40,BAL,"INA CMRR @ 60 Hz",dB,225.542
SSVHTL,SS,VHTL,3.6,-40,BAL,"INA CMRR @ 150 Hz",dB,225.542
SSVHTL,SS,VHTL,3.6,-40,BAL,"INA PSRR+ @ 60 Hz",dB,197.806
SSVHTL,SS,VHTL,3.6,-40,BAL,"INA PSRR+ @ 150 Hz",dB,197.806
SSVHTL,SS,VHTL,3.6,-40,BAL,"INA PSRR- @ 60 Hz",dB,220.201
SSVHTL,SS,VHTL,3.6,-40,BAL,"INA PSRR- @ 150 Hz",dB,220.203
SSVHTL,SS,VHTL,3.6,-40,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.647
SSVHTL,SS,VHTL,3.6,-40,BAL,"THD @ 60 Hz, 5 mVpp",%,2.236e-05
SSVHTL,SS,VHTL,3.6,-40,BAL,"RLD gain",V/V,4.999
SSVHTL,SS,VHTL,3.6,-40,BAL,"RLD -3 dB bandwidth",Hz,163.968
SSVHTL,SS,VHTL,3.6,-40,BAL,"RLD phase margin",deg,65.785
SSVHTL,SS,VHTL,3.6,-40,BAL,"Input CM suppression @ 60 Hz",dB,37.129
SSVHTL,SS,VHTL,3.6,-40,BAL,"Input CM suppression @ 150 Hz",dB,27.317
SSVHTH,SS,VHTH,3.6,125,BAL,"AVDD",V,3.600
SSVHTH,SS,VHTH,3.6,125,BAL,"Temperature",C,125.000
SSVHTH,SS,VHTH,3.6,125,BAL,"S1 target gain",V/V,60.000
SSVHTH,SS,VHTH,3.6,125,BAL,"S2 target gain",V/V,4.000
SSVHTH,SS,VHTH,3.6,125,BAL,"INA target gain",V/V,240.000
SSVHTH,SS,VHTH,3.6,125,BAL,"Total current",mA,4.313
SSVHTH,SS,VHTH,3.6,125,BAL,"Total power",mW,15.527
SSVHTH,SS,VHTH,3.6,125,BAL,"Output CM error",mV,13.290
SSVHTH,SS,VHTH,3.6,125,BAL,"Input-referred offset",uV,-0.000
SSVHTH,SS,VHTH,3.6,125,BAL,"S1 gain",V/V,60.009
SSVHTH,SS,VHTH,3.6,125,BAL,"S1 gain dB",dB,35.564
SSVHTH,SS,VHTH,3.6,125,BAL,"S1 gain error",%,0.015
SSVHTH,SS,VHTH,3.6,125,BAL,"S1 -3 dB bandwidth",kHz,217.582
SSVHTH,SS,VHTH,3.6,125,BAL,"S2 gain",V/V,4.001
SSVHTH,SS,VHTH,3.6,125,BAL,"S2 gain dB",dB,12.043
SSVHTH,SS,VHTH,3.6,125,BAL,"S2 gain error",%,0.019
SSVHTH,SS,VHTH,3.6,125,BAL,"S2 -3 dB bandwidth",MHz,2.255
SSVHTH,SS,VHTH,3.6,125,BAL,"INA gain",V/V,240.080
SSVHTH,SS,VHTH,3.6,125,BAL,"INA gain dB",dB,47.607
SSVHTH,SS,VHTH,3.6,125,BAL,"INA gain error",%,0.033
SSVHTH,SS,VHTH,3.6,125,BAL,"Gain flatness 0.05-150 Hz",dB,2.072e-06
SSVHTH,SS,VHTH,3.6,125,BAL,"INA -3 dB bandwidth",kHz,215.582
SSVHTH,SS,VHTH,3.6,125,BAL,"Input range low",mV,-13.100
SSVHTH,SS,VHTH,3.6,125,BAL,"Input range high",mV,13.100
SSVHTH,SS,VHTH,3.6,125,BAL,"Output range low",V,-3.144
SSVHTH,SS,VHTH,3.6,125,BAL,"Output range high",V,3.144
SSVHTH,SS,VHTH,3.6,125,BAL,"INA CMRR @ 60 Hz",dB,218.314
SSVHTH,SS,VHTH,3.6,125,BAL,"INA CMRR @ 150 Hz",dB,218.351
SSVHTH,SS,VHTH,3.6,125,BAL,"INA PSRR+ @ 60 Hz",dB,195.594
SSVHTH,SS,VHTH,3.6,125,BAL,"INA PSRR+ @ 150 Hz",dB,195.594
SSVHTH,SS,VHTH,3.6,125,BAL,"INA PSRR- @ 60 Hz",dB,217.107
SSVHTH,SS,VHTH,3.6,125,BAL,"INA PSRR- @ 150 Hz",dB,217.066
SSVHTH,SS,VHTH,3.6,125,BAL,"Input-referred noise 0.05-150 Hz",uVrms,3.098
SSVHTH,SS,VHTH,3.6,125,BAL,"THD @ 60 Hz, 5 mVpp",%,3.955e-05
SSVHTH,SS,VHTH,3.6,125,BAL,"RLD gain",V/V,4.999
SSVHTH,SS,VHTH,3.6,125,BAL,"RLD -3 dB bandwidth",Hz,205.945
SSVHTH,SS,VHTH,3.6,125,BAL,"RLD phase margin",deg,62.126
SSVHTH,SS,VHTH,3.6,125,BAL,"Input CM suppression @ 60 Hz",dB,37.324
SSVHTH,SS,VHTH,3.6,125,BAL,"Input CM suppression @ 150 Hz",dB,28.141
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"AVDD",V,3.300
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"Temperature",C,27.000
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"S1 target gain",V/V,60.000
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"S2 target gain",V/V,4.000
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"INA target gain",V/V,240.000
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"Total current",mA,3.977
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"Total power",mW,13.124
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"Output CM error",mV,1.748
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"Input-referred offset",uV,-0.000
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"S1 gain",V/V,60.000
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"S1 gain dB",dB,35.563
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"S1 gain error",%,-5.543e-04
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"S1 -3 dB bandwidth",kHz,268.002
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"S2 gain",V/V,4.000
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"S2 gain dB",dB,12.041
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"S2 gain error",%,0.001
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"S2 -3 dB bandwidth",MHz,2.742
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"INA gain",V/V,240.001
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"INA gain dB",dB,47.604
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"INA gain error",%,4.984e-04
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"Gain flatness 0.05-150 Hz",dB,1.366e-06
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"INA -3 dB bandwidth",kHz,265.507
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"Input range low",mV,-12.300
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"Input range high",mV,12.300
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"Output range low",V,-2.951
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"Output range high",V,2.951
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"INA CMRR @ 60 Hz",dB,221.881
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"INA CMRR @ 150 Hz",dB,221.797
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"INA PSRR+ @ 60 Hz",dB,195.129
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"INA PSRR+ @ 150 Hz",dB,195.129
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"INA PSRR- @ 60 Hz",dB,217.588
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"INA PSRR- @ 150 Hz",dB,217.435
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.644
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"THD @ 60 Hz, 5 mVpp",%,3.554e-05
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"RLD gain",V/V,4.999
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"RLD -3 dB bandwidth",Hz,182.777
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"RLD phase margin",deg,64.009
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"Input CM suppression @ 60 Hz",dB,37.233
FSNOMNOM,FS,NOMNOM,3.3,27,BAL,"Input CM suppression @ 150 Hz",dB,27.738
FSVLNOM,FS,VLNOM,3,27,BAL,"AVDD",V,3.000
FSVLNOM,FS,VLNOM,3,27,BAL,"Temperature",C,27.000
FSVLNOM,FS,VLNOM,3,27,BAL,"S1 target gain",V/V,60.000
FSVLNOM,FS,VLNOM,3,27,BAL,"S2 target gain",V/V,4.000
FSVLNOM,FS,VLNOM,3,27,BAL,"INA target gain",V/V,240.000
FSVLNOM,FS,VLNOM,3,27,BAL,"Total current",mA,3.878
FSVLNOM,FS,VLNOM,3,27,BAL,"Total power",mW,11.634
FSVLNOM,FS,VLNOM,3,27,BAL,"Output CM error",mV,1.693
FSVLNOM,FS,VLNOM,3,27,BAL,"Input-referred offset",uV,0.001
FSVLNOM,FS,VLNOM,3,27,BAL,"S1 gain",V/V,59.991
FSVLNOM,FS,VLNOM,3,27,BAL,"S1 gain dB",dB,35.562
FSVLNOM,FS,VLNOM,3,27,BAL,"S1 gain error",%,-0.015
FSVLNOM,FS,VLNOM,3,27,BAL,"S1 -3 dB bandwidth",kHz,262.997
FSVLNOM,FS,VLNOM,3,27,BAL,"S2 gain",V/V,4.000
FSVLNOM,FS,VLNOM,3,27,BAL,"S2 gain dB",dB,12.041
FSVLNOM,FS,VLNOM,3,27,BAL,"S2 gain error",%,-6.580e-04
FSVLNOM,FS,VLNOM,3,27,BAL,"S2 -3 dB bandwidth",MHz,2.693
FSVLNOM,FS,VLNOM,3,27,BAL,"INA gain",V/V,239.962
FSVLNOM,FS,VLNOM,3,27,BAL,"INA gain dB",dB,47.603
FSVLNOM,FS,VLNOM,3,27,BAL,"INA gain error",%,-0.016
FSVLNOM,FS,VLNOM,3,27,BAL,"Gain flatness 0.05-150 Hz",dB,1.419e-06
FSVLNOM,FS,VLNOM,3,27,BAL,"INA -3 dB bandwidth",kHz,260.492
FSVLNOM,FS,VLNOM,3,27,BAL,"Input range low",mV,-11.050
FSVLNOM,FS,VLNOM,3,27,BAL,"Input range high",mV,11.050
FSVLNOM,FS,VLNOM,3,27,BAL,"Output range low",V,-2.650
FSVLNOM,FS,VLNOM,3,27,BAL,"Output range high",V,2.650
FSVLNOM,FS,VLNOM,3,27,BAL,"INA CMRR @ 60 Hz",dB,225.393
FSVLNOM,FS,VLNOM,3,27,BAL,"INA CMRR @ 150 Hz",dB,225.265
FSVLNOM,FS,VLNOM,3,27,BAL,"INA PSRR+ @ 60 Hz",dB,187.334
FSVLNOM,FS,VLNOM,3,27,BAL,"INA PSRR+ @ 150 Hz",dB,187.334
FSVLNOM,FS,VLNOM,3,27,BAL,"INA PSRR- @ 60 Hz",dB,216.691
FSVLNOM,FS,VLNOM,3,27,BAL,"INA PSRR- @ 150 Hz",dB,216.725
FSVLNOM,FS,VLNOM,3,27,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.645
FSVLNOM,FS,VLNOM,3,27,BAL,"THD @ 60 Hz, 5 mVpp",%,3.592e-05
FSVLNOM,FS,VLNOM,3,27,BAL,"RLD gain",V/V,4.999
FSVLNOM,FS,VLNOM,3,27,BAL,"RLD -3 dB bandwidth",Hz,182.769
FSVLNOM,FS,VLNOM,3,27,BAL,"RLD phase margin",deg,64.004
FSVLNOM,FS,VLNOM,3,27,BAL,"Input CM suppression @ 60 Hz",dB,37.230
FSVLNOM,FS,VLNOM,3,27,BAL,"Input CM suppression @ 150 Hz",dB,27.734
FSVHNOM,FS,VHNOM,3.6,27,BAL,"AVDD",V,3.600
FSVHNOM,FS,VHNOM,3.6,27,BAL,"Temperature",C,27.000
FSVHNOM,FS,VHNOM,3.6,27,BAL,"S1 target gain",V/V,60.000
FSVHNOM,FS,VHNOM,3.6,27,BAL,"S2 target gain",V/V,4.000
FSVHNOM,FS,VHNOM,3.6,27,BAL,"INA target gain",V/V,240.000
FSVHNOM,FS,VHNOM,3.6,27,BAL,"Total current",mA,4.051
FSVHNOM,FS,VHNOM,3.6,27,BAL,"Total power",mW,14.583
FSVHNOM,FS,VHNOM,3.6,27,BAL,"Output CM error",mV,1.782
FSVHNOM,FS,VHNOM,3.6,27,BAL,"Input-referred offset",uV,0.000
FSVHNOM,FS,VHNOM,3.6,27,BAL,"S1 gain",V/V,60.007
FSVHNOM,FS,VHNOM,3.6,27,BAL,"S1 gain dB",dB,35.564
FSVHNOM,FS,VHNOM,3.6,27,BAL,"S1 gain error",%,0.012
FSVHNOM,FS,VHNOM,3.6,27,BAL,"S1 -3 dB bandwidth",kHz,271.567
FSVHNOM,FS,VHNOM,3.6,27,BAL,"S2 gain",V/V,4.000
FSVHNOM,FS,VHNOM,3.6,27,BAL,"S2 gain dB",dB,12.041
FSVHNOM,FS,VHNOM,3.6,27,BAL,"S2 gain error",%,0.002
FSVHNOM,FS,VHNOM,3.6,27,BAL,"S2 -3 dB bandwidth",MHz,2.775
FSVHNOM,FS,VHNOM,3.6,27,BAL,"INA gain",V/V,240.034
FSVHNOM,FS,VHNOM,3.6,27,BAL,"INA gain dB",dB,47.605
FSVHNOM,FS,VHNOM,3.6,27,BAL,"INA gain error",%,0.014
FSVHNOM,FS,VHNOM,3.6,27,BAL,"Gain flatness 0.05-150 Hz",dB,1.330e-06
FSVHNOM,FS,VHNOM,3.6,27,BAL,"INA -3 dB bandwidth",kHz,268.994
FSVHNOM,FS,VHNOM,3.6,27,BAL,"Input range low",mV,-13.500
FSVHNOM,FS,VHNOM,3.6,27,BAL,"Input range high",mV,13.500
FSVHNOM,FS,VHNOM,3.6,27,BAL,"Output range low",V,-3.239
FSVHNOM,FS,VHNOM,3.6,27,BAL,"Output range high",V,3.239
FSVHNOM,FS,VHNOM,3.6,27,BAL,"INA CMRR @ 60 Hz",dB,228.858
FSVHNOM,FS,VHNOM,3.6,27,BAL,"INA CMRR @ 150 Hz",dB,229.518
FSVHNOM,FS,VHNOM,3.6,27,BAL,"INA PSRR+ @ 60 Hz",dB,202.818
FSVHNOM,FS,VHNOM,3.6,27,BAL,"INA PSRR+ @ 150 Hz",dB,202.818
FSVHNOM,FS,VHNOM,3.6,27,BAL,"INA PSRR- @ 60 Hz",dB,224.950
FSVHNOM,FS,VHNOM,3.6,27,BAL,"INA PSRR- @ 150 Hz",dB,224.248
FSVHNOM,FS,VHNOM,3.6,27,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.644
FSVHNOM,FS,VHNOM,3.6,27,BAL,"THD @ 60 Hz, 5 mVpp",%,4.398e-05
FSVHNOM,FS,VHNOM,3.6,27,BAL,"RLD gain",V/V,4.999
FSVHNOM,FS,VHNOM,3.6,27,BAL,"RLD -3 dB bandwidth",Hz,182.784
FSVHNOM,FS,VHNOM,3.6,27,BAL,"RLD phase margin",deg,64.013
FSVHNOM,FS,VHNOM,3.6,27,BAL,"Input CM suppression @ 60 Hz",dB,37.237
FSVHNOM,FS,VHNOM,3.6,27,BAL,"Input CM suppression @ 150 Hz",dB,27.741
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"AVDD",V,3.300
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"Temperature",C,-40.000
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"S1 target gain",V/V,60.000
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"S2 target gain",V/V,4.000
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"INA target gain",V/V,240.000
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"Total current",mA,3.218
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"Total power",mW,10.619
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"Output CM error",mV,-5.141
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"Input-referred offset",uV,0.000
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"S1 gain",V/V,59.975
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"S1 gain dB",dB,35.559
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"S1 gain error",%,-0.041
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"S1 -3 dB bandwidth",kHz,280.217
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"S2 gain",V/V,3.999
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"S2 gain dB",dB,12.040
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"S2 gain error",%,-0.015
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"S2 -3 dB bandwidth",MHz,2.845
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"INA gain",V/V,239.864
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"INA gain dB",dB,47.599
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"INA gain error",%,-0.057
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"Gain flatness 0.05-150 Hz",dB,1.253e-06
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"INA -3 dB bandwidth",kHz,277.551
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"Input range low",mV,-12.600
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"Input range high",mV,12.600
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"Output range low",V,-3.021
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"Output range high",V,3.021
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"INA CMRR @ 60 Hz",dB,217.259
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"INA CMRR @ 150 Hz",dB,217.258
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"INA PSRR+ @ 60 Hz",dB,201.215
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"INA PSRR+ @ 150 Hz",dB,201.215
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"INA PSRR- @ 60 Hz",dB,213.647
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"INA PSRR- @ 150 Hz",dB,213.648
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"Input-referred noise 0.05-150 Hz",uVrms,2.503
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"THD @ 60 Hz, 5 mVpp",%,4.182e-05
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"RLD gain",V/V,4.999
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"RLD -3 dB bandwidth",Hz,163.974
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"RLD phase margin",deg,65.789
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"Input CM suppression @ 60 Hz",dB,37.131
FSNOMTL,FS,NOMTL,3.3,-40,BAL,"Input CM suppression @ 150 Hz",dB,27.319
FSNOMTH,FS,NOMTH,3.3,125,BAL,"AVDD",V,3.300
FSNOMTH,FS,NOMTH,3.3,125,BAL,"Temperature",C,125.000
FSNOMTH,FS,NOMTH,3.3,125,BAL,"S1 target gain",V/V,60.000
FSNOMTH,FS,NOMTH,3.3,125,BAL,"S2 target gain",V/V,4.000
FSNOMTH,FS,NOMTH,3.3,125,BAL,"INA target gain",V/V,240.000
FSNOMTH,FS,NOMTH,3.3,125,BAL,"Total current",mA,4.620
FSNOMTH,FS,NOMTH,3.3,125,BAL,"Total power",mW,15.245
FSNOMTH,FS,NOMTH,3.3,125,BAL,"Output CM error",mV,11.510
FSNOMTH,FS,NOMTH,3.3,125,BAL,"Input-referred offset",uV,0.000
FSNOMTH,FS,NOMTH,3.3,125,BAL,"S1 gain",V/V,60.012
FSNOMTH,FS,NOMTH,3.3,125,BAL,"S1 gain dB",dB,35.565
FSNOMTH,FS,NOMTH,3.3,125,BAL,"S1 gain error",%,0.020
FSNOMTH,FS,NOMTH,3.3,125,BAL,"S1 -3 dB bandwidth",kHz,232.862
FSNOMTH,FS,NOMTH,3.3,125,BAL,"S2 gain",V/V,4.001
FSNOMTH,FS,NOMTH,3.3,125,BAL,"S2 gain dB",dB,12.043
FSNOMTH,FS,NOMTH,3.3,125,BAL,"S2 gain error",%,0.018
FSNOMTH,FS,NOMTH,3.3,125,BAL,"S2 -3 dB bandwidth",MHz,2.404
FSNOMTH,FS,NOMTH,3.3,125,BAL,"INA gain",V/V,240.091
FSNOMTH,FS,NOMTH,3.3,125,BAL,"INA gain dB",dB,47.608
FSNOMTH,FS,NOMTH,3.3,125,BAL,"INA gain error",%,0.038
FSNOMTH,FS,NOMTH,3.3,125,BAL,"Gain flatness 0.05-150 Hz",dB,1.809e-06
FSNOMTH,FS,NOMTH,3.3,125,BAL,"INA -3 dB bandwidth",kHz,230.752
FSNOMTH,FS,NOMTH,3.3,125,BAL,"Input range low",mV,-11.850
FSNOMTH,FS,NOMTH,3.3,125,BAL,"Input range high",mV,11.850
FSNOMTH,FS,NOMTH,3.3,125,BAL,"Output range low",V,-2.844
FSNOMTH,FS,NOMTH,3.3,125,BAL,"Output range high",V,2.844
FSNOMTH,FS,NOMTH,3.3,125,BAL,"INA CMRR @ 60 Hz",dB,220.974
FSNOMTH,FS,NOMTH,3.3,125,BAL,"INA CMRR @ 150 Hz",dB,220.923
FSNOMTH,FS,NOMTH,3.3,125,BAL,"INA PSRR+ @ 60 Hz",dB,207.243
FSNOMTH,FS,NOMTH,3.3,125,BAL,"INA PSRR+ @ 150 Hz",dB,207.241
